text,label,token_count,text_length
"['walk', 'by', 'those', 'temptations', 'feel', 'disgusted']",anger,8,44
"['feel', 'really', 'greedy', 'saying', 'that']",anger,6,32
"['when', 'heard', 'the', 'news', 'of', 'the', 'death', 'of', 'my', 'father', 'it', 'was', 'in', 'the', 'evening', 'and', 'was', 'alone', 'all', 'night', 'in', 'my', 'room', 'trying', 'to', 'remember', 'the', 'face', 'of', 'my', 'father']",sadness,33,147
"['feel', 'like', 'that', 'nurse', 'reluctant', 'to', 'know', 'where', 'to', 'start', 'but', 'optimistic', 'that', 'we', 'can', 'do', 'one', 'thing', 'to', 'help']",fear,21,103
"['don', 'know', 'if', 'have', 'told', 'this', 'to', 'you', 'but', 'feel', 'intimidated', 'by', 'how', 'smart', 'you', 'are']",fear,20,83
"['didnt', 'feel', 'anything', 'more', 'than', 'casual', 'thoughts', 'like', 'hes', 'jerk', 'or', 'wow', 'shes', 'psycho']",joy,16,82
"['im', 'feeling', 'adventurous', 'get', 'the', 'philips', 'better', 'lemon', 'chicken']",joy,10,61
"['feel', 'punished', 'by', 'my', 'parents']",sadness,6,29
"['made', 'shocking', 'discovery', 'that', 'made', 'me', 'feel', 'incredibly', 'dumb', 'and', 'to', 'which', 'of', 'course', 'feel', 'the', 'need', 'to', 'share']",sadness,22,109
"['remember', 'wearing', 'the', 'dress', 'feeling', 'fabulous', 'looking', 'fabulous', 'announcing', 'my', 'good', 'news', 'to', 'many', 'friends', 'whilst', 'wearing', 'that', 'dress']",joy,20,128
"['hurt', 'your', 'feelings', 'or', 'angered', 'you', 'with', 'my', 'last', 'rant', 'im', 'sorry']",anger,13,62
"['im', 'excited', 'that', 'got', 'the', 'chance', 'to', 'get', 'away', 'and', 'am', 'now', 'feeling', 'lot', 'more', 'appreciative', 'of', 'what', 'thought', 'was', 'just', 'normal', 'life', 'but', 'realize', 'with', 'different', 'lens', 'to', 'look', 'through', 'is', 'pretty', 'darn', 'great', 'one', 'with', 'lot', 'to', 'be', 'thankful', 'for', 'each', 'and', 'every', 'day']",joy,53,254
"['feel', 'so', 'dumb', 'witted', 'because', 'feel', 'like', 'dont', 'understand', 'his', 'answers', 'towards', 'me']",sadness,16,82
"['feel', 'like', 'ive', 'been', 'fairly', 'successful']",joy,7,38
"['was', 'feeling', 'extremely', 'shitty', 'physically', 'this', 'morning']",sadness,8,54
"['just', 'hate', 'feeling', 'left', 'out', 'and', 'wanna', 'be', 'cool', 'kid', 'even', 'though', 'hate', 'the', 'cool', 'kids']",joy,20,87
"['feel', 'even', 'more', 'strongly', 'now', 'that', 'this', 'can', 'be', 'valuable', 'tool', 'in', 'the', 'classroom']",joy,16,79
"['also', 'learned', 'that', 'when', 'feel', 'passionate', 'about', 'what', 'writing', 'can', 'actually', 'be', 'quite', 'good', 'at', 'it']",joy,21,100
"['feel', 'even', 'more', 'disturbed', 'by', 'that', 'than', 'what', 'happened', 'prior', 'to', 'me', 'going', 'to', 'sleep']",sadness,16,80
"['ill', 'feel', 'little', 'more', 'sympathetic', 'towards', 'them', 'but', 'until', 'that', 'day']",love,12,66
"['no', 'longer', 'had', 'to', 'walk', 'through', 'the', 'alleys', 'of', 'the', 'slowly', 'gentrified', 'ghettos', 'of', 'my', 'city', 'to', 'find', 'one', 'artist', 'with', 'muffin', 'top', 'who', 'took', 'nude', 'photos', 'to', 'make', 'me', 'feel', 'like', 'my', 'body', 'was', 'acceptable', 'and', 'sadly', 'not', 'unique']",joy,42,209
"['have', 'feeling', 'this', 'is', 'fake']",sadness,6,27
"['can', 'feel', 'from', 'here', 'beloved', 'your', 'fragrance']",love,8,43
"['feel', 'infuriated', 'every', 'time', 'that', 'the', 'christmas', 'season', 'draws', 'near']",anger,11,65
"['should', 'not', 'have', 'to', 'feel', 'this', 'way', 'in', 'nerd', 'convention', 'am', 'nerd', 'and', 'should', 'feel', 'accepted', 'and', 'comfortable', 'in', 'that', 'setting']",love,26,126
"['feel', 'little', 'bit', 'chukey', 'and', 'unfortunately', 'for', 'us', 'you', 'like', 'to', 'sing', 'all', 'the', 'inapporpriate', 'words', 'to', 'fergie', 'glamorous']",joy,22,118
"['feel', 'that', 'if', 'you', 'love', 'cute', 'little', 'things', 'and', 'your', 'budget', 'allows', 'you', 'and', 'you', 'buy', 'this', 'you', 'won', 'regret', 'buying', 'it', 'as', 'it', 'just', 'too', 'cute']",joy,30,135
"['lie', 'in', 'bed', 'or', 'is', 'it', 'coffin', 'it', 'feels', 'more', 'like', 'coffin', 'not', 'altogether', 'unpleasant', 'just', 'very', 'still', 'push', 'my', 'legs', 'together', 'and', 'cross', 'my', 'hands', 'try', 'not', 'to', 'cry', 'sink', 'downwards', 'hoping', 'for', 'prick', 'poke', 'tube', 'of', 'fluid', 'needle', 'of']",sadness,51,231
"['am', 'feeling', 'little', 'intimidated', 'by', 'the', 'riders', 'in', 'central', 'park', 'right', 'now', 'and', 'dont', 'want', 'to', 'go']",fear,20,95
"['was', 'once', 'told', 'that', 'while', 'science', 'explains', 'the', 'how', 'religion', 'explains', 'the', 'why', 'and', 'feel', 'this', 'is', 'the', 'real', 'reason', 'that', 'intelligent', 'design', 'is', 'not', 'and', 'should', 'not', 'be', 'accepted', 'as', 'scientific', 'theory', 'on', 'the', 'basis', 'of', 'it', 'not', 'actually', 'explaining', 'how', 'something', 'works', 'or', 'how', 'something', 'was', 'created']",joy,52,285
"['feel', 'threatened', 'by', 'not', 'talking', 'about', 'it']",fear,8,41
"['now', 'feel', 'that', 'food', 'is', 'to', 'be', 'enjoyed', 'and', 'not', 'abused']",sadness,12,52
"['feel', 'pretty', 'posted', 'on', 'href', 'http', 'playhousecomm']",joy,9,49
"['feel', 'more', 'graceful', 'already']",joy,5,28
"['know', 'if', 'ive', 'been', 'feeling', 'quite', 'nostalgic', 'these', 'days', 'and', 'have', 'spent', 'huge', 'amount', 'of', 'time', 'looking', 'back', 'and', 'remembering']",love,22,119
"['feel', 'damn', 'agitated', 'during', 'the', 'speech']",anger,7,38
"['mean', 'its', 'good', 'level', 'on', 'its', 'own', 'terms', 'but', 'everything', 'before', 'it', 'was', 'so', 'well', 'thought', 'out', 'and', 'executed', 'that', 'doing', 'constant', 'mirror', 'puzzles', 'and', 'topping', 'it', 'off', 'with', 'crap', 'final', 'boss', 'battle', 'made', 'the', 'last', 'level', 'feel', 'rushed', 'in', 'comparison', 'though', 'the', 'last', 'boss', 'is', 'bad', 'no', 'matter', 'what', 'way', 'you', 'slice', 'it']",anger,57,292
"['im', 'happy', 'to', 'report', 'that', 'didnt', 'feel', 'that', 'angered', 'urge', 'to', 'smack', 'olivia', 'today', 'the', 'way', 'ive', 'felt', 'it', 'before']",anger,21,103
"['feel', 'that', 'this', 'leads', 'to', 'not', 'many', 'people', 'caring', 'who', 'get', 'the', 'real', 'job', 'as', 'sin', 'cara']",love,19,83
"['im', 'feeling', 'bit', 'frustrated', 'with', 'myself', 'tonight']",anger,8,47
"['was', 'feeling', 'pretty', 'grumpy', 'at', 'this', 'point', 'but', 'for', 'whatever', 'reason', 'seeing', 'this', 'flower', 'made', 'me', 'very', 'happy']",anger,19,103
"['im', 'feeling', 'very', 'uptight', 'right', 'now']",fear,6,33
"['still', 'adhere', 'to', 'this', 'to', 'certain', 'extent', 'feel', 'that', 'there', 'is', 'fine', 'line']",joy,17,75
"['always', 'felt', 'like', 'could', 'do', 'anything', 'but', 'now', 'feel', 'so', 'fearless']",joy,14,65
"['also', 'know', 'on', 'certain', 'days', 'when', 'im', 'feeling', 'crappy', 'its', 'only', 'because', 'didnt', 'bring', 'enough', 'cigarettes']",sadness,18,99
"['was', 'so', 'scared', 'of', 'feeling', 'stupid', 'or', 'unintelligent', 'or', 'why', 'felt', 'like', 'wasnt', 'smart', 'enough']",sadness,18,90
"['im', 'starting', 'to', 'feel', 'that', 'im', 'suffering', 'from', 'fatigue']",sadness,9,50
"['have', 'creative', 'group', 'of', 'friends', 'can', 'go', 'to', 'when', 'im', 'feeling', 'creative']",joy,15,71
"['am', 'exceedingly', 'lucky', 'and', 'don', 'work', 'this', 'hard', 'because', 'feel', 'some', 'sense', 'of', 'frustrated', 'obligation', 'that', 'is', 'resented']",anger,22,117
"['feel', 'strange', 'connection', 'to', 'them', 'familiarity', 'that', 'most', 'of', 'the', 'time', 'link', 'to', 'ancestral', 'memory']",surprise,19,98
"['might', 'tackle', 'memoir', 'but', 'feel', 'need', 'to', 'live', 'longer', 'before', 'qualify', 'to', 'have', 'anything', 'useful', 'to', 'say']",joy,22,104
"['hang', 'my', 'head', 'down', 'and', 'feel', 'even', 'more', 'embarrassed', 'to', 'complaint', 'about', 'such', 'minor', 'things', 'in', 'my', 'life', 'when', 'others', 'are', 'having', 'hard', 'time', 'just', 'surviving', 'minute', 'to', 'minute', 'of', 'the', 'day']",sadness,34,176
"['said', 'those', 'who', 'feel', 'unhappy', 'with', 'the', 'way', 'uhuru', 'has', 'been', 'running', 'his', 'government', 'should', 'wait', 'for', 'the', 'elections']",sadness,20,110
"['am', 'starting', 'to', 'feel', 'brave', 'enough', 'and', 'secure', 'enough', 'to', 'put', 'it', 'into', 'words']",joy,15,73
"['don', 'always', 'feel', 'smart', 'sometimes', 'feel', 'lazy', 'and', 'want', 'to', 'be', 'doing', 'something', 'else', 'that', 'feels', 'easier']",joy,21,103
"['am', 'going', 'to', 'miss', 'running', 'over', 'and', 'putting', 'my', 'hand', 'on', 'your', 'belly', 'to', 'feel', 'my', 'sweet', 'holli', 'reese', 'kick']",love,21,99
"['im', 'feeling', 'little', 'grumpy', 'today', 'with', 'the', 'lame', 'weather', 'tease', 'we', 'got', 'over', 'the', 'weekend']",anger,16,84
"['could', 'do', 'was', 'feel', 'felt', 'thankful', 'that', 'her', 'battle', 'was', 'over', 'thankful', 'that', 'she', 'was', 'now', 'in', 'place', 'of', 'serenity']",joy,23,109
"['feel', 'talented', 'feel', 'amazing']",joy,6,30
"['feel', 'so', 'nervous', 'about', 'being', 'around', 'people', 'being', 'with', 'someone']",fear,11,62
"['set', 'off', 'home', 'feeling', 'quite', 'smug']",joy,7,33
"['feel', 'so', 'selfish', 'so', 'self', 'indulgent']",anger,7,35
"['feel', 'pressured', 'to', 'talk', 'to', 'them']",fear,7,32
"['just', 'wanted', 'to', 'apologize', 'to', 'you', 'because', 'feel', 'like', 'heartless', 'bitch']",anger,14,71
"['feel', 'so', 'unimportant', 'to', 'you', 'now', 'its', 'not', 'even', 'fucking', 'funny']",sadness,12,59
"['filled', 'with', 'astonishment', 'and', 'feel', 'amused', 'about', 'what', 'this', 'city', 'has', 'witnesed', 'today']",joy,15,84
"['was', 'feeling', 'stressed', 'we', 'were', 'all', 'like', 'coiled', 'springs', 'and', 'it', 'wasnt', 'going', 'to', 'end', 'well']",sadness,17,85
"['think', 'there', 'are', 'quality', 'submissions', 'out', 'there', 'but', 'authors', 'are', 'conforming', 'more', 'to', 'writing', 'in', 'genres', 'they', 'feel', 'will', 'get', 'accepted', 'by', 'publisher']",joy,25,143
"['feel', 'like', 'whore', 'and', 'im', 'ashamed', 'of']",sadness,9,37
"['feel', 'bedroom', 'rockers', 'and', 'hardcore', 'music', 'buffs', 'will', 'like', 'the', 'smart', 'traditional', 'look', 'and', 'feel', 'to', 'these', 'headphones']",joy,19,113
"['have', 'this', 'kind', 'of', 'life', 'so', 'my', 'girlfriend', 'would', 'feel', 'very', 'lonely', 'for', 'sure']",sadness,15,73
"['have', 'been', 'in', 'the', 'advertising', 'world', 'for', 'over', 'years', 'and', 'left', 'nyc', 'years', 'ago', 'after', 'working', 'as', 'creative', 'director', 'at', 'some', 'of', 'the', 'best', 'agencies', 'in', 'the', 'world', 'feeling', 'discouraged', 'demoralized', 'and', 'questioning', 'everything', 'that', 'thought', 'love', 'in', 'the', 'world', 'of', 'creativity']",sadness,46,261
"['have', 'every', 'right', 'to', 'feel', 'outraged', 'that', 'their', 'legacy', 'may', 'be', 'in', 'danger']",anger,14,70
"['need', 'to', 'do', 'after', 'much', 'prayer', 'considering', 'things', 'like', 'this', 'but', 'still', 'always', 'feel', 'little', 'reluctant', 'to', 'act', 'but', 'do', 'anyway']",fear,25,125
"['believe', 'him', 'when', 'he', 'says', 'it', 'was', 'mistake', 'feel', 'hes', 'being', 'sincere', 'but', 'want', 'him', 'to', 'be', 'sure', 'as', 'to', 'what', 'he', 'wants', 'from', 'me']",joy,29,122
"['grabbed', 'my', 'shoes', 'no', 'socks', 'too', 'lazy', 'and', 'got', 'on', 'the', 'car', 'and', 'the', 'teacher', 'greeted', 'omg', 'she', 'is', 'so', 'nice', 'feel', 'really', 'bad']",sadness,26,116
"['feel', 'like', 'im', 'supportive', 'of', 'my', 'friends', 'and', 'their', 'endeavors', 'and', 'dont', 'do', 'that', 'for', 'the', 'sole', 'purpose', 'of', 'having', 'it', 'returned', 'but', 'often', 'find', 'myself', 'thinking', 'why', 'am', 'having', 'to', 'beg', 'for', 'support', 'right', 'now']",love,40,199
"['can', 'fit', 'in', 'in', 'beirut', 'where', 'have', 'the', 'nagging', 'feeling', 'that', 'in', 'heartless', 'place']",anger,20,87
"['must', 'not', 'be', 'left', 'to', 'feel', 'foolish', 'lost', 'unhappy', 'and', 'with', 'distaste']",sadness,13,65
"['went', 'back', 'to', 'it', 'because', 'was', 'feeling', 'so', 'intensely', 'crappy']",sadness,12,59
"['love', 'tv', 'wall', 'mounts', 'and', 'feel', 'that', 'they', 'are', 'handsome', 'advance', 'that', 'not', 'only', 'looks', 'great', 'but', 'saves', 'ton', 'of', 'plot', 'if', 'you', 'are', 'attracted', 'in', 'receiving', 'one', 'don', 'just', 'put', 'down', 'roots', 'with', 'the', 'first', 'one', 'that', 'you', 'see', 'like', 'most', 'population', 'do']",joy,48,233
"['think', 'would', 'have', 'been', 'feeling', 'less', 'grumpy', 'if', 'hadnt', 'been', 'up', 'and', 'down', 'throughout', 'the', 'night', 'or', 'my', 'lungs', 'deciding', 'that', 'even', 'though', 'wasnt', 'that', 'unwell', 'it', 'felt', 'as', 'though', 'something', 'was', 'sitting', 'on', 'my', 'chest', 'and', 'flattened', 'me']",anger,43,221
"['sometimes', 'feel', 'so', 'vulnerable', 'and', 'so', 'lost']",fear,8,42
"['feel', 'amazed', 'knowing', 'that', 'it', 'had', 'been', 'even', 'bigger']",surprise,10,50
"['pay', 'godaddy', 'for', 'the', 'privellege', 'of', 'having', 'domain', 'feel', 'im', 'also', 'supporting', 'their', 'efforts', 'to', 'get', 'this', 'bill', 'that', 'vehemently', 'oppose', 'shoved', 'through']",love,27,148
"['feel', 'ugly', 'look', 'ugly']",sadness,6,23
"['im', 'feeling', 'funny', 'href', 'http']",surprise,6,28
"['feel', 'weird', 'sharing', 'that', 'but', 'this', 'is', 'the', 'source', 'of', 'some', 'of', 'my', 'greatest', 'insecurities']",surprise,16,84
"['ive', 'not', 'used', 'elvive', 'for', 'years', 'and', 'admit', 'to', 'feeling', 'bit', 'naughty', 'having', 'strayed', 'from', 'an', 'sls', 'free', 'formula']",love,21,106
"['feel', 'empty', 'and', 'dim', 'if', 'miss', 'that']",sadness,9,35
"['don', 'feel', 'you', 'all', 'the', 'time', 'and', 'you', 're', 'not', 'always', 'on', 'my', 'mind', 'but', 've', 'got', 'you', 'from', 'time', 'to', 'time', 'and', 'know', 'the', 'divine', 'yes', 'know', 'the', 'divine', 'it', 'all', 'began', 'at', 'mount', 'sinai']",joy,41,169
"['always', 'tell', 'them', 'to', 'just', 'wear', 'what', 'makes', 'them', 'look', 'feel', 'cute']",joy,13,62
"['feel', 'have', 'wronged', 'me']",anger,5,22
"['watch', 'this', 'clip', 'every', 'time', 'feel', 'bit', 'miserable', 'and', 'need', 'laugh']",sadness,15,68
"['am', 'feeling', 'emotionally', 'and', 'physically', 'exhausted']",sadness,7,49
"['feel', 'that', 'am', 'neither', 'of', 'those', 'two', 'types', 'should', 'be', 'sheep', 'type', 'of', 'boyfriend', 'that', 'kind', 'of', 'person', 'who', 'is', 'gentle', 'likes', 'to', 'take', 'care', 'of', 'people', 'and', 'of', 'course', 'hopes', 'to', 'be', 'taken', 'care', 'of', 'many', 'times', 'as', 'well']",love,44,203
"['keep', 'waiting', 'for', 'some', 'grand', 'stroke', 'of', 'wisdom', 'and', 'peace', 'to', 'overcome', 'me', 'but', 'all', 'feel', 'is', 'irritable', 'and', 'bewildered']",anger,22,114
"['seriously', 'feel', 'uncomfortable']",fear,4,30
"['feel', 'threatened', 'feel', 'fear']",fear,6,29
"['enjoy', 'exercising', 'feeling', 'and', 'looking', 'fantastic', 'amd', 'love', 'having', 'so', 'much', 'more', 'energy']",joy,14,84
"['feel', 'you', 'see', 'frantic', 'and', 'thus', 'am', 'afraid']",fear,10,43
"['always', 'found', 'there', 'is', 'undiscovered', 'peaceful', 'under', 'the', 'deeper', 'water', 'that', 'make', 'myself', 'feel', 'calm', 'at', 'same', 'time', 'when', 'be', 'afraid', 'at', 'first', 'sight', 'explored', 'it']",joy,29,154
"['feel', 'like', 'ive', 'been', 'defeated']",sadness,6,29
"['am', 'feeling', 'mega', 'pathetic', 'and', 'clingy', 'todayyy']",sadness,8,45
"['would', 'like', 'lazy', 'immersed', 'in', 'my', 'boring', 'feeling', 'like', 'the', 'friends', 'have', 'pleasant', 'talk', 'together', 'and', 'boring']",joy,21,109
"['feel', 'that', 'my', 'child', 'will', 'be', 'very', 'handsome', 'or', 'beautiful', 'perfect', 'harmony', 'between', 'my', 'husband', 'and']",joy,19,98
"['cant', 'describe', 'how', 'im', 'feeling', 'without', 'giving', 'it', 'away', 'but', 'in', 'way', 'im', 'feeling', 'bit', 'heartbroken', 'but', 'definitely', 'touched']",sadness,22,118
"['want', 'know', 'habitual', 'feel', 'frightened', 'wh', 'initiation', 'career']",fear,16,71
"['feel', 'like', 'ive', 'gone', 'out', 'of', 'my', 'way', 'to', 'be', 'particularly', 'considerate', 'about', 'not', 'having', 'inconsequential', 'complaints', 'so', 'dont', 'illicit', 'those', 'feelings', 'in', 'others', 'that', 'so', 'ungraciously', 'had', 'before', 'as', 'well']",love,34,194
"['couldn', 'see', 'future', 'without', 'the', 'pain', 'and', 'was', 'feeling', 'heartbroken', 'gone', 'from', 'being', 'very', 'happy', 'and', 'active', 'mum', 'doing', 'lots', 'of', 'outdoor', 'activities', 'with', 'my', 'children']",sadness,33,168
"['feel', 'about', 'colors', 'shades', 'needing', 'to', 'match', 'exactly', 'so', 'am', 'very', 'thankful', 'for', 'all', 'the', 'time', 'she', 'put', 'into', 'making', 'everything', 'exactly', 'to', 'my', 'liking']",joy,27,142
"['feel', 'little', 'less', 'burdened']",sadness,6,29
"['can', 'run', 'and', 'it', 'feels', 'amazing']",surprise,7,30
"['were', 'any', 'sort', 'of', 'poet', 'am', 'convinced', 'would', 'be', 'sucked', 'in', 'to', 'the', 'romantic', 'literary', 'style', 'and', 'simply', 'write', 'for', 'days', 'about', 'the', 'turning', 'of', 'the', 'leaves', 'the', 'feeling', 'of', 'the', 'cool', 'wind', 'with', 'the', 'warm', 'sun']",joy,40,195
"['brought', 'my', 'bomber', 'in', 'that', 'way', 'but', 'don', 'feel', 'like', 'getting', 'our', 'little', 'convoy', 'of', 'haulers', 'through', 'that', 'as', 'well']",joy,23,111
"['feel', 'offended', 'that', 'youre', 'offended', 'way', 'but', 'in', 'the', 'oh', 'crap', 'there', 'go', 'offending', 'people', 'again', 'way']",anger,19,96
"['loved', 'the', 'feeling', 'of', 'providing', 'for', 'my', 'little', 'girl', 'feeling', 'like', 'could', 'do', 'something', 'worthwhile', 'and', 'so', 'natural', 'as', 'breastfeeding']",joy,22,128
"['ive', 'been', 'slowly', 'working', 'on', 'my', 'london', 'zine', 'but', 'havent', 'been', 'feeling', 'super', 'inspired']",joy,14,80
"['wanted', 'to', 'root', 'for', 'someone', 'to', 'feel', 'wronged', 'and', 'condemned', 'on', 'their', 'behalf']",anger,14,74
"['started', 'getting', 'back', 'on', 'track', 'health', 'wise', 'and', 'already', 'feel', 'relieved']",joy,13,71
"['remember', 'amsterdam', 'where', 'the', 'circumstances', 'were', 'difficult', 'and', 'was', 'feeling', 'melancholy']",sadness,13,88
"['hearing', 'about', 'developments', 'of', 'sience', 'in', 'the', 'west', 'lot', 'better', 'than', 'china']",sadness,13,72
"['feel', 'like', 'thats', 'pretty', 'petty', 'thing', 'to', 'complain', 'about']",anger,11,56
"['write', 'when', 'im', 'feeling', 'in', 'the', 'mood', 'to', 'dont', 'let', 'the', 'cute', 'face', 'and', 'my', 'shyness', 'ever', 'fool', 'you', 'im', 'here']",joy,22,98
"['too', 'still', 'believe', 'in', 'feminism', 'and', 'still', 'believe', 'in', 'the', 'saving', 'power', 'of', 'rock', 'music', 'as', 'bauer', 'proclaims', 'at', 'the', 'end', 'of', 'the', 'article', 'so', 'why', 'am', 'left', 'feeling', 'skeptical', 'and', 'unconvinced']",fear,35,181
